transaction_id,procedure_id,trans_group_id,trans_group_en,procedure_name_en,instance_date,property_type_id,property_type_en,property_sub_type_id,property_sub_type_en,property_usage_en,reg_type_id,reg_type_en,area_id,area_name_en,building_name_en,project_number,project_name_en,master_project_en,nearest_landmark_en,nearest_metro_en,nearest_mall_en,rooms_en,has_parking,procedure_area,actual_worth,meter_sale_price,rent_value,meter_rent_price,no_of_parties_role_1,no_of_parties_role_2,no_of_parties_role_3,month_year,month,season
1-102-2015-9759,102,1,Sales,Sell - Pre registration,2015-07-27,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,350,Al Thanyah Fifth,THE WIND TOWER II,399.0,THE WIND TOWER II,Jumeirah Islands,Sports City Swimming Academy,Jumeirah Lakes Towers,Marina Mall,3 B/R,1,173.16,945500.0,5460.27,,,1.0,1.0,0.0,2015-07,7,Summer
1-41-2016-6200,41,1,Sales,Delayed Sell,2016-12-19,1,Land,,,Residential,1,Existing Properties,528,Al Yufrah 3,,1794.0,DAMAC HILLS (2) - ALBIZIA ,DAMAC HILLS 2,,,,,0,339.44,2925000.0,8617.13,,,1.0,1.0,0.0,2016-12,12,Winter
1-102-2014-1098,102,1,Sales,Sell - Pre registration,2014-02-13,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,485,Me'Aisem First,LAKESIDE C,436.0,LAKESIDE,International Media Production Zone,Sports City Swimming Academy,Damac Properties,Marina Mall,1 B/R,1,56.49,487008.0,8621.14,,,1.0,1.0,0.0,2014-02,2,Winter
1-11-2010-4692,11,1,Sales,Sell,2010-04-01,3,Unit,60.0,Flat,Residential,1,Existing Properties,441,Al Barsha South Fourth,DIAMOND VIEWS 2,217.0,DIAMOND VIEWS 2,Jumeirah Village Circle,Sports City Swimming Academy,Dubai Internet City,Mall of the Emirates,1 B/R,1,101.11,525000.0,5192.36,,,1.0,2.0,0.0,2010-04,4,Spring
1-102-2021-7024,102,1,Sales,Sell - Pre registration,2021-05-19,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,409,Al Barshaa South Third,Joya Blanca Residences,2219.0,Joya Blanca Residences ,Arjan,Motor City,Sharaf Dg Metro Station,Mall of the Emirates,Studio,1,38.3,368380.0,9618.28,,,1.0,1.0,0.0,2021-05,5,Spring
1-102-2007-4917,102,1,Sales,Sell - Pre registration,2009-04-06,3,Unit,42.0,Office,Commercial,0,Off-Plan Properties,443,Al Thanyah First,I RISE TOWER,1138.0,I - RISE TOWER,TECOM Site C,Burj Al Arab,Dubai Internet City,Mall of the Emirates,Office,1,144.83,1855774.0,12813.47,,,1.0,1.0,0.0,2009-04,4,Spring
1-102-2011-3330,102,1,Sales,Sell - Pre registration,2011-08-15,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,435,Al Hebiah Fourth,RED RESIDENCE,848.0,RED RESIDENCE,Dubai Sports City,Sports City Swimming Academy,Dubai Internet City,Marina Mall,1 B/R,1,76.57,763800.0,9975.19,,,1.0,1.0,0.0,2011-08,8,Summer
1-102-2021-3179,102,1,Sales,Sell - Pre registration,2021-03-18,4,Villa,4.0,Villa,Residential,0,Off-Plan Properties,482,Hadaeq Sheikh Mohammed Bin Rashid,,2033.0,MAG EYE Phase 1,HADAEQ SHEIKH MOHAMMED BIN RASHID - DISRICT 7,Downtown Dubai,Noor Bank Metro Station,Dubai Mall,2 B/R,0,105.04,1599000.0,15222.77,,,1.0,1.0,0.0,2021-03,3,Spring
1-41-2023-6016,41,1,Sales,Delayed Sell,2023-03-23,1,Land,,,Residential,1,Existing Properties,451,Al Hebiah Fifth,,2488.0,DAMAC LAGOONS - MONTE CARLO,,,,,,0,144.01,1754260.0,12181.52,,,1.0,1.0,0.0,2023-03,3,Spring
1-102-2023-4372,102,1,Sales,Sell - Pre registration,2023-01-27,4,Villa,4.0,Villa,Residential,0,Off-Plan Properties,465,Wadi Al Safa 3,,2442.0,The Eugene Townhouses,Living Legends,Global Village,,,3 B/R,0,182.7,1600000.0,8757.53,,,1.0,1.0,0.0,2023-01,1,Winter
1-11-2022-6926,11,1,Sales,Sell,2022-04-04,3,Unit,60.0,Flat,Residential,1,Existing Properties,409,Al Barshaa South Third,Vincitore Boulevard 3,1879.0,Vincitore Boulevard,Arjan,Motor City,Sharaf Dg Metro Station,Mall of the Emirates,1 B/R,1,79.61,693000.0,8704.94,,,1.0,1.0,0.0,2022-04,4,Spring
1-11-2019-6365,11,1,Sales,Sell,2019-07-10,4,Villa,4.0,Villa,Residential,1,Existing Properties,434,Wadi Al Safa 6,,,,Arabian Ranches - Al Reem 2,Global Village,,,4 B/R,0,422.42,1655500.0,3919.09,,,1.0,1.0,0.0,2019-07,7,Summer
1-11-2020-549,11,1,Sales,Sell,2020-01-15,3,Unit,60.0,Flat,Residential,1,Existing Properties,343,Al Warsan First,X-04,,,International City Phase 1,Dubai International Airport,Rashidiya Metro Station,City Centre Mirdif,1 B/R,0,67.0,300000.0,4477.61,,,1.0,1.0,0.0,2020-01,1,Winter
1-11-2011-15041,11,1,Sales,Sell,2011-09-27,3,Unit,60.0,Flat,Residential,1,Existing Properties,350,Al Thanyah Fifth,LAKE CITY TOWER,816.0,LAKE CITY TOWER,Jumeirah Lakes Towers,Sports City Swimming Academy,Jumeirah Lakes Towers,Marina Mall,1 B/R,1,67.72,535000.0,7900.18,,,2.0,1.0,0.0,2011-09,9,Autumn
2-13-2017-3201,13,2,Mortgages,Mortgage Registration,2017-04-17,3,Unit,60.0,Flat,Residential,1,Existing Properties,335,Nad Al Shiba First,THE POLO RESIDENCE - B2,1538.0,THE POLO RESIDENCE,Meydan,Downtown Dubai,Business Bay Metro Station,Dubai Mall,1 B/R,1,75.61,434289.0,5743.8,,,1.0,1.0,0.0,2017-04,4,Spring
2-110-2012-1719,110,2,Mortgages,Lease to Own Registration,2012-11-01,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,Torch Tower,257.0,TORCH TOWER,Dubai Marina,Burj Al Arab,Marina Towers,Marina Mall,3 B/R,1,357.37,3948000.0,11047.37,3948000.0,11047.0,2.0,2.0,2.0,2012-11,11,Autumn
1-102-2022-25801,102,1,Sales,Sell - Pre registration,2022-09-07,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,409,Al Barshaa South Third,TORINO BY ORO24 - 4,2379.0,TORINO BY ORO24,Arjan,Motor City,Sharaf Dg Metro Station,Mall of the Emirates,1 B/R,1,47.4,569050.0,12005.27,,,1.0,2.0,0.0,2022-09,9,Autumn
1-102-2007-24991,102,1,Sales,Sell - Pre registration,2009-07-27,3,Unit,42.0,Office,Commercial,0,Off-Plan Properties,526,Business Bay,THE METROPOLIS,44.0,THE MERTOPOLIS,Business Bay,Downtown Dubai,Business Bay Metro Station,Dubai Mall,Office,1,65.13,815529.0,12521.56,,,1.0,1.0,0.0,2009-07,7,Summer
1-102-2022-1076,102,1,Sales,Sell - Pre registration,2022-01-11,4,Villa,4.0,Villa,Residential,0,Off-Plan Properties,462,Madinat Al Mataar,,2172.0,Greenview 2,Dubai World Central,Al Makhtoum International Airport,,,3 B/R,0,139.73,1218888.0,8723.17,,,1.0,2.0,0.0,2022-01,1,Winter
2-13-2020-10514,13,2,Mortgages,Mortgage Registration,2020-12-22,4,Villa,,,Residential,1,Existing Properties,434,Wadi Al Safa 6,,,,Arabian Ranches - Saheel,Motor City,First Abu Dhabi Bank Metro Station,Mall of the Emirates,,0,878.77,2579200.0,2935.01,,,1.0,1.0,0.0,2020-12,12,Winter
1-11-2012-15296,11,1,Sales,Sell,2012-08-27,3,Unit,60.0,Flat,Residential,1,Existing Properties,467,Wadi Al Safa 5,Skycourts Tower D,794.0,SKY COURTS,Residential Complex,IMG World Adventures,,,Studio,1,50.77,235000.0,4628.72,,,2.0,1.0,0.0,2012-08,8,Summer
1-11-2022-22588,11,1,Sales,Sell,2022-09-19,3,Unit,60.0,Flat,Residential,1,Existing Properties,350,Al Thanyah Fifth,JUMAIRAH BAY TOWER-X1-1,,,Jumeirah Lakes Towers,Burj Al Arab,Damac Properties,Marina Mall,3 B/R,1,138.34,1270000.0,9180.28,,,1.0,2.0,0.0,2022-09,9,Autumn
2-13-2014-2170,13,2,Mortgages,Mortgage Registration,2014-03-13,3,Unit,60.0,Flat,Residential,1,Existing Properties,444,Al Hebiah First,NEWBRIDGE HILL 1,,,Motor City,Motor City,Sharaf Dg Metro Station,Mall of the Emirates,2 B/R,1,159.98,1168750.0,7305.6,,,1.0,1.0,0.0,2014-03,3,Spring
1-102-2022-29733,102,1,Sales,Sell - Pre registration,2022-09-30,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,526,Business Bay,AYKON CITY 3 - TOWER A,2200.0,AYKON CITY 3,,Downtown Dubai,Business Bay Metro Station,Dubai Mall,1 B/R,1,91.9,2399000.0,26104.46,,,1.0,1.0,0.0,2022-09,9,Autumn
1-102-2019-7901,102,1,Sales,Sell - Pre registration,2019-05-23,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,447,Al Khairan First,The Grand,1983.0,The Grand ,The Lagoons,Dubai International Airport,Creek Metro Station,Dubai Mall,1 B/R,1,74.47,1176888.0,15803.52,,,1.0,1.0,0.0,2019-05,5,Spring
1-102-2017-10965,102,1,Sales,Sell - Pre registration,2017-05-30,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,334,Al Jadaf,Azizi Aliyah Residences,1799.0,Azizi Aliyah Residences,Dubai Health Care City Phase 2,Downtown Dubai,Al Jadaf Metro Station,Dubai Mall,1 B/R,1,66.32,1056124.0,15924.67,,,1.0,2.0,0.0,2017-05,5,Spring
1-11-2014-15214,11,1,Sales,Sell,2014-06-12,3,Unit,60.0,Flat,Residential,1,Existing Properties,343,Al Warsan First,I-09,,,International City Phase 1,,Rashidiya Metro Station,City Centre Mirdif,1 B/R,0,69.0,567420.0,8223.48,,,1.0,1.0,0.0,2014-06,6,Summer
1-102-2021-15725,102,1,Sales,Sell - Pre registration,2021-09-09,4,Villa,4.0,Villa,Residential,0,Off-Plan Properties,462,Madinat Al Mataar,,1944.0,The Pulse Villas,Dubai World Central,Expo 2020 Site,,,3 B/R,0,133.38,1242000.0,9311.74,,,1.0,1.0,0.0,2021-09,9,Autumn
1-102-2023-36008,102,1,Sales,Sell - Pre registration,2023-07-28,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,447,Al Khairan First,Creek Waters 2,2634.0,Creek Waters 2,The Lagoons,Dubai International Airport,Creek Metro Station,City Centre Mirdif,1 B/R,1,72.21,1805888.0,25008.84,,,1.0,1.0,0.0,2023-07,7,Summer
1-102-2015-11858,102,1,Sales,Sell - Pre registration,2015-12-29,3,Unit,23.0,Shop,Commercial,0,Off-Plan Properties,350,Al Thanyah Fifth,THE WIND TOWER II,399.0,THE WIND TOWER II,Jumeirah Islands,Sports City Swimming Academy,Jumeirah Lakes Towers,Marina Mall,Shop,1,38.68,320000.0,8273.01,,,1.0,1.0,0.0,2015-12,12,Winter
1-11-2015-7016,11,1,Sales,Sell,2015-04-28,3,Unit,23.0,Shop,Commercial,1,Existing Properties,343,Al Warsan First,K-06,,,International City Phase 1,,Rashidiya Metro Station,City Centre Mirdif,Shop,0,38.0,430000.0,11315.79,,,1.0,1.0,0.0,2015-04,4,Spring
1-102-2021-15889,102,1,Sales,Sell - Pre registration,2021-09-13,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,330,Marsa Dubai,Beach Isle Tower 2,2207.0,BEACH ISLE,,,,,2 B/R,1,120.66,2836888.0,23511.42,,,1.0,1.0,0.0,2021-09,9,Autumn
1-11-2014-11057,11,1,Sales,Sell,2014-04-23,3,Unit,42.0,Office,Commercial,1,Existing Properties,350,Al Thanyah Fifth,MAZAYA BUSINESS AVENUE BB2,1293.0,BUSINESS AVENUE BB2,Jumeirah Lakes Towers,Sports City Swimming Academy,Jumeirah Lakes Towers,Marina Mall,Office,1,111.42,1247220.0,11193.86,,,1.0,1.0,0.0,2014-04,4,Spring
2-13-2022-17785,13,2,Mortgages,Mortgage Registration,2022-11-14,3,Unit,60.0,Flat,Residential,1,Existing Properties,444,Al Hebiah First,Oia Residence,1779.0,OIA Residence,Motor City,Motor City,Dubai Internet City,Mall of the Emirates,2 B/R,1,155.56,1080000.0,6942.66,,,2.0,1.0,0.0,2022-11,11,Autumn
1-102-2023-3117,102,1,Sales,Sell - Pre registration,2023-01-19,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,441,Al Barsha South Fourth,LEVANTO BY ORO24,2517.0,LEVANTO BY ORO24,Jumeirah Village Circle,Sports City Swimming Academy,Dubai Internet City,Marina Mall,1 B/R,1,61.87,820000.0,13253.6,,,1.0,1.0,0.0,2023-01,1,Winter
2-13-2016-1441,13,2,Mortgages,Mortgage Registration,2016-02-22,3,Unit,60.0,Flat,Residential,1,Existing Properties,390,Burj Khalifa,Residences_W1,,,Burj Khalifa,Downtown Dubai,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,1 B/R,1,91.6,1208000.0,13187.77,,,1.0,1.0,0.0,2016-02,2,Winter
1-11-2014-2518,11,1,Sales,Sell,2014-01-30,2,Building,,,Commercial,1,Existing Properties,343,Al Warsan First,,,,International City Phase 1,Dubai International Airport,Rashidiya Metro Station,City Centre Mirdif,,0,2768.58,9834237.0,3552.09,,,1.0,1.0,0.0,2014-01,1,Winter
1-11-2015-728,11,1,Sales,Sell,2015-01-14,3,Unit,60.0,Flat,Residential,1,Existing Properties,526,Business Bay,Capital Bay A,448.0,CAPITAL BAY  A,Business Bay,Downtown Dubai,Business Bay Metro Station,Dubai Mall,Studio,1,42.64,793900.0,18618.67,,,1.0,1.0,0.0,2015-01,1,Winter
1-41-2017-40,41,1,Sales,Delayed Sell,2017-01-09,4,Villa,,,Commercial,1,Existing Properties,343,Al Warsan First,,1385.0,WARSAN VILLAGE - B & C,International City Phase 1,,Rashidiya Metro Station,City Centre Mirdif,,0,154.0,1500000.0,9740.26,,,1.0,1.0,0.0,2017-01,1,Winter
1-110-2009-202741,110,1,Sales,Lease to Own Registration,2009-11-09,3,Unit,60.0,Flat,Residential,1,Existing Properties,445,Jabal Ali First,MED 39,,,Discovery Gardens,Sports City Swimming Academy,Harbour Tower,Ibn-e-Battuta Mall,1 B/R,0,89.0,718230.0,8070.0,,,2.0,2.0,2.0,2009-11,11,Autumn
1-45-2018-367,45,1,Sales,Sell Development,2018-07-19,4,Villa,4.0,Villa,Residential,1,Existing Properties,458,Dubai Investment Park First,,,,Dubai Investment Park First,Expo 2020 Site,Ibn Battuta Metro Station,Ibn-e-Battuta Mall,3 B/R,0,372.09,2780000.0,7471.31,,,2.0,1.0,0.0,2018-07,7,Summer
2-13-2023-9711,13,2,Mortgages,Mortgage Registration,2023-06-09,4,Villa,,,Residential,1,Existing Properties,412,Al Merkadh,,1366.0,"MOHAMMED BIN RASHID AL MAKTOUM CITY- DISTRICT ONE, PHASE 1",,Downtown Dubai,Business Bay Metro Station,Dubai Mall,,0,824.65,13650000.0,16552.48,,,1.0,1.0,0.0,2023-06,6,Summer
1-102-2021-18303,102,1,Sales,Sell - Pre registration,2021-10-12,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,390,Burj Khalifa,IL Primo,1757.0,Il PRIMO,Burj Khalifa,Burj Khalifa,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,4 B/R,1,484.2,15500000.0,32011.57,,,1.0,1.0,0.0,2021-10,10,Autumn
2-13-2021-2610,13,2,Mortgages,Mortgage Registration,2021-03-15,4,Villa,4.0,Villa,Residential,1,Existing Properties,441,Al Barsha South Fourth,,,,Jumeirah Village Circle,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,3 B/R,0,156.15,1150000.0,7364.71,,,1.0,1.0,0.0,2021-03,3,Spring
1-102-2022-25267,102,1,Sales,Sell - Pre registration,2022-08-31,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,445,Jabal Ali First,GEMZ by Danube,2395.0,GEMZ by Danube ,Al Furjan,,,,1 B/R,1,76.73,916000.0,11937.96,,,1.0,2.0,0.0,2022-08,8,Summer
1-102-2020-14078,102,1,Sales,Sell - Pre registration,2020-11-02,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,412,Al Merkadh,SOBHA CREEK VISTAS ? TOWER A,2066.0,Sobha Creek Vistas,,Downtown Dubai,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,1 B/R,1,45.8,812341.0,17736.7,,,1.0,1.0,0.0,2020-11,11,Autumn
1-11-2013-14787,11,1,Sales,Sell,2013-05-14,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,PRINCESS TOWER,221.0,PRINCESS TOWER,Dubai Marina,Burj Al Arab,Mina Seyahi,Marina Mall,1 B/R,1,80.11,1190000.0,14854.57,,,1.0,2.0,0.0,2013-05,5,Spring
1-11-2016-3468,11,1,Sales,Sell,2016-03-24,3,Unit,60.0,Flat,Residential,1,Existing Properties,350,Al Thanyah Fifth,ARMADA 1,1260.0,ARMADA TOWERS,Jumeirah Lakes Towers,Burj Al Arab,Marina Mall Metro Station,Marina Mall,1 B/R,1,83.33,928000.0,11136.45,,,2.0,1.0,0.0,2016-03,3,Spring
1-11-2016-9156,11,1,Sales,Sell,2016-08-08,1,Land,,,Other,1,Existing Properties,480,Saih Shuaib 1,,,,,Dubai Parks and Resorts,,,,0,990.22,1279024.0,1291.66,,,1.0,1.0,0.0,2016-08,8,Summer
1-11-2021-5298,11,1,Sales,Sell,2021-04-05,4,Villa,,,Residential,1,Existing Properties,414,Al Barshaa South Second,,1526.0,Villa Lantana 1,Dubiotech,Motor City,Sharaf Dg Metro Station,Mall of the Emirates,,0,415.63,4000000.0,9623.94,,,1.0,1.0,0.0,2021-04,4,Spring
1-41-2010-5560,41,1,Sales,Delayed Sell,2011-02-21,3,Unit,60.0,Flat,Residential,1,Existing Properties,351,Al Thanyah Third,LINKS WEST T1,,,The Greens,Burj Al Arab,Nakheel Metro Station,Marina Mall,2 B/R,0,122.17,1401888.0,11474.9,,,1.0,2.0,0.0,2011-02,2,Winter
2-110-2018-580,110,2,Mortgages,Lease to Own Registration,2018-09-17,3,Unit,60.0,Flat,Residential,1,Existing Properties,409,Al Barshaa South Third,GREEN DIAMOND 1 A,1892.0,GREEN DIAMOND 1,Arjan,Motor City,Sharaf Dg Metro Station,Mall of the Emirates,2 B/R,1,77.51,450000.0,5805.7,450000.0,5806.0,2.0,2.0,2.0,2018-09,9,Autumn
2-13-2009-411,13,2,Mortgages,Mortgage Registration,2009-03-04,4,Villa,,,Residential,1,Existing Properties,396,Al Khawaneej First,,,,,,Etisalat Metro Station,City Centre Mirdif,,0,929.03,750000.0,807.29,,,1.0,1.0,0.0,2009-03,3,Spring
1-11-2012-20391,11,1,Sales,Sell,2012-10-24,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,Fairooz,,,Dubai Marina,Burj Al Arab,Marina Towers,Marina Mall,2 B/R,1,72.93,682944.0,9364.38,,,1.0,1.0,0.0,2012-10,10,Autumn
1-11-2019-3411,11,1,Sales,Sell,2019-04-08,1,Land,,,Residential,1,Existing Properties,266,Al Satwa,,,,Jumeriah Garden City,Burj Khalifa,Emirates Towers Metro Station,Dubai Mall,,0,441.96,5500000.0,12444.57,,,1.0,1.0,0.0,2019-04,4,Spring
1-11-2020-1568,11,1,Sales,Sell,2020-02-11,3,Unit,60.0,Flat,Residential,1,Existing Properties,390,Burj Khalifa,THE SIGNATURE,413.0,THE SIGNATURE,Burj Khalifa,Downtown Dubai,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,3 B/R,1,207.72,2110250.0,10159.11,,,1.0,1.0,0.0,2020-02,2,Winter
1-11-2011-1368,11,1,Sales,Sell,2011-01-25,3,Unit,60.0,Flat,Residential,1,Existing Properties,390,Burj Khalifa,Burj Khalifa Zone 3,1462.0,BURJ KHALIFA TOWERS,Burj Khalifa,Burj Khalifa,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,2 B/R,1,132.67,3712800.0,27985.23,,,1.0,1.0,0.0,2011-01,1,Winter
1-41-2016-6079,41,1,Sales,Delayed Sell,2016-12-06,3,Unit,60.0,Flat,Residential,1,Existing Properties,435,Al Hebiah Fourth,GRAND HORIZON 1,1135.0,GRAND HORIZON 1,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,1 B/R,1,75.32,824617.0,10948.18,,,1.0,1.0,0.0,2016-12,12,Winter
1-41-2023-1961,41,1,Sales,Delayed Sell,2023-01-24,3,Unit,60.0,Flat,Residential,1,Existing Properties,366,Al Kifaf,1 Residences - 1,2368.0,1 Residences ,Wasl 1,Burj Khalifa,Al Jafiliya Metro Station,Dubai Mall,1 B/R,1,86.75,1502716.0,17322.37,,,1.0,1.0,0.0,2023-01,1,Winter
1-11-2010-17447,11,1,Sales,Sell,2010-12-06,2,Building,,,Residential,1,Existing Properties,311,Muhaisanah Third,,,,,Dubai International Airport,Etisalat Metro Station,City Centre Mirdif,,0,1393.55,1800000.0,1291.67,,,16.0,1.0,0.0,2010-12,12,Winter
1-102-2018-15331,102,1,Sales,Sell - Pre registration,2018-11-19,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,526,Business Bay,REVA RESIDENCES,2018.0,REVA RESIDENCES,,Downtown Dubai,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,1 B/R,1,43.73,834000.0,19071.58,,,1.0,1.0,0.0,2018-11,11,Autumn
1-11-2009-205830,11,1,Sales,Sell,2009-03-16,3,Unit,60.0,Flat,Residential,1,Existing Properties,350,Al Thanyah Fifth,SABA 2,463.0,SABA TOWER 2,Jumeirah Lakes Towers,Burj Al Arab,Damac Properties,Marina Mall,2 B/R,1,137.45,1599000.0,11633.32,,,1.0,2.0,0.0,2009-03,3,Spring
1-11-2011-11384,11,1,Sales,Sell,2011-07-25,3,Unit,60.0,Flat,Residential,1,Existing Properties,350,Al Thanyah Fifth,LAKE TERRACE,438.0,LAKE TERRACE,Jumeirah Lakes Towers,Sports City Swimming Academy,Jumeirah Lakes Towers,Marina Mall,Studio,1,48.99,316440.0,6459.28,,,1.0,1.0,0.0,2011-07,7,Summer
1-11-2012-27381,11,1,Sales,Sell,2013-01-03,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,PRINCESS TOWER,221.0,PRINCESS TOWER,Dubai Marina,Burj Al Arab,Mina Seyahi,Marina Mall,1 B/R,1,85.71,827955.0,9659.96,,,1.0,1.0,0.0,2013-01,1,Winter
1-41-2022-16527,41,1,Sales,Delayed Sell,2022-09-20,3,Unit,60.0,Flat,Residential,1,Existing Properties,523,Al Hebiah Third,DAMAC HILLS - GOLF VITA - A,1932.0,DAMAC HILLS - GOLF VITA,DAMAC HILLS,Motor City,,,1 B/R,1,40.69,522500.0,12840.99,,,1.0,1.0,0.0,2022-09,9,Autumn
2-105-2008-1142,105,2,Mortgages,Mortgage Pre-Registration,2009-12-15,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,330,Marsa Dubai,PARK ISLAND BLAKELY,1458.0,PARK ISLANDS,Dubai Marina,Burj Al Arab,Jumeirah Beach Resdency,Marina Mall,1 B/R,1,87.14,1181888.0,13563.09,,,1.0,1.0,0.0,2009-12,12,Winter
1-102-2016-8708,102,1,Sales,Sell - Pre registration,2016-07-14,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,335,Nad Al Shiba First,THE POLO RESIDENCE - D3,1538.0,THE POLO RESIDENCE,Meydan,Downtown Dubai,Business Bay Metro Station,Dubai Mall,1 B/R,1,77.54,855000.0,11026.57,,,2.0,1.0,0.0,2016-07,7,Summer
1-133-2014-1589,133,1,Sales,Development Registration,2014-09-17,3,Unit,42.0,Office,Commercial,1,Existing Properties,484,Nadd Hessa,S.I.T Tower,870.0,SILICON INFORMATION TECHNOLOGY TOWER,Silicon Oasis,IMG World Adventures,,,Office,1,92.84,535819.0,5771.43,,,1.0,1.0,0.0,2014-09,9,Autumn
1-102-2023-6046,102,1,Sales,Sell - Pre registration,2023-02-07,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,452,Al Hebiah Second,LAYA HEIGHTS,2349.0,LAYA HEIGHTS,Dubai Studio City,Motor City,Sharaf Dg Metro Station,,1 B/R,1,56.37,650000.0,11530.96,,,1.0,1.0,0.0,2023-02,2,Winter
2-13-2009-200270,13,2,Mortgages,Mortgage Registration,2009-02-25,3,Unit,60.0,Flat,Residential,1,Existing Properties,445,Jabal Ali First,MED 81,,,Discovery Gardens,Sports City Swimming Academy,Harbour Tower,Ibn-e-Battuta Mall,1 B/R,0,93.0,269738.0,2900.41,,,1.0,1.0,0.0,2009-02,2,Winter
2-13-2014-4331,13,2,Mortgages,Mortgage Registration,2014-06-02,3,Unit,60.0,Flat,Residential,1,Existing Properties,444,Al Hebiah First,FOX HILL 4,,,Motor City,Motor City,Sharaf Dg Metro Station,Mall of the Emirates,1 B/R,1,132.39,660000.0,4985.27,,,2.0,1.0,0.0,2014-06,6,Summer
1-102-2015-5587,102,1,Sales,Sell - Pre registration,2015-05-26,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,482,Hadaeq Sheikh Mohammed Bin Rashid,ACACIA AT PARK HEIGHTS BUILDING B,1633.0,ACACIA AT PARK HEIGHTS,DUBAI HILLS - PARK,Burj Al Arab,First Abu Dhabi Bank Metro Station,Mall of the Emirates,2 B/R,1,124.62,1847888.0,14828.18,,,1.0,1.0,0.0,2015-05,5,Spring
1-102-2013-11070,102,1,Sales,Sell - Pre registration,2013-11-20,4,Villa,4.0,Villa,Residential,0,Off-Plan Properties,506,Al Yelayiss 1,,1824.0,REEM-MIRA COMMUNITY PH 3,,Dubai Cycling Course,,,3 B/R,0,291.56,1370888.0,4701.91,,,1.0,1.0,0.0,2013-11,11,Autumn
1-11-2009-215399,11,1,Sales,Sell,2009-08-10,3,Unit,23.0,Shop,Commercial,1,Existing Properties,343,Al Warsan First,P-10,,,International City Phase 1,,Rashidiya Metro Station,City Centre Mirdif,Shop,0,66.0,300000.0,4545.45,,,1.0,1.0,0.0,2009-08,8,Summer
3-9-2017-1199,9,3,Gifts,Grant,2017-07-26,3,Unit,60.0,Flat,Residential,1,Existing Properties,335,Nad Al Shiba First,THE POLO RESIDENCE - D3,1538.0,THE POLO RESIDENCE,Meydan,Downtown Dubai,Business Bay Metro Station,Dubai Mall,2 B/R,1,142.58,1688188.0,11840.29,,,2.0,1.0,0.0,2017-07,7,Summer
1-11-2009-213690,11,1,Sales,Sell,2009-07-01,3,Unit,60.0,Flat,Residential,1,Existing Properties,445,Jabal Ali First,MED 88,,,Discovery Gardens,Sports City Swimming Academy,Harbour Tower,Ibn-e-Battuta Mall,Studio,0,46.0,701000.0,15239.13,,,1.0,1.0,0.0,2009-07,7,Summer
1-102-2010-2759,102,1,Sales,Sell - Pre registration,2010-04-19,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,410,Palm Jumeirah,GOLDEN MILE 7,388.0,GOLDEN MILE,Palm Jumeirah,Burj Al Arab,Palm Jumeirah,Marina Mall,3 B/R,1,470.36,3550000.0,7547.41,,,1.0,1.0,0.0,2010-04,4,Spring
1-11-2022-5501,11,1,Sales,Sell,2022-03-21,3,Unit,60.0,Flat,Residential,1,Existing Properties,350,Al Thanyah Fifth,GLOBAL LAKE VIEW,596.0,GLOBAL LAKE VIEW,Jumeirah Lakes Towers,Sports City Swimming Academy,Jumeirah Lakes Towers,Marina Mall,3 B/R,1,135.24,1294981.0,9575.43,,,1.0,1.0,0.0,2022-03,3,Spring
